,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore
7324,7324,groupdocs-annotation-cloud-23.4,4,0.000035,0,groupdocs-annotation-cloud,0.684258721
7325,7325,gspider-0.1.1,2,0.000035,0,gspider,0.695429727
7326,7326,glom-pytorch-0.0.14,2,0.000035,0,glom-pytorch,0.831586475
7327,7327,gym-leftright-0.0.2,1,0.000035,0,gym-leftright,0.831757949
7328,7328,h5json-1.1.3,2,0.000035,0,h json,0.653736007
7329,7329,gshell-5.6.1,3,0.000035,0,gshell,0.811829427
7330,7330,gitterpy-0.1.7,1,0.000035,0,gitterpy,0.675933087
7331,7331,helsinki-profile-gdpr-api-0.1.0,4,0.000035,0,helsinki-profile-gdpr-api,0.695195946
7332,7332,django-helusers-0.8.1,6,0.000042,0.00046,django-helusers,0.627205427
7333,7333,drf-oidc-auth-0.10.0,4,0.000042,0.00046,drf-oidc-auth,0.767899922
7334,7334,pyjwkest-1.4.2,6,0.00005,0.00094,pyjwkest,0.671641247
7335,7335,hypothesis-faker-0.1.13,5,0.000035,0,hypothesis-faker,0.694286188
7336,7336,backports-cached-property-1.0.2,1,0.000041,0.00046,backports-cached-property,0.820620204
7337,7337,faker-13.16.0,2,0.000041,0.00046,faker,0.462968642
7338,7338,writer-cm-1.1.1,2,0.000041,0.00046,writer-cm,0.757889405
7339,7339,hubtty-0.3.0,14,0.000035,0,hubtty,0.691085502
7340,7340,ordereddict-1.1,2,0.000044,0.00091,ordereddict,0.671641247
7341,7341,gym-janggi-0.9.24,2,0.000035,0,gym-janggi,0.827821858
7342,7342,gym-0.23.1,5,0.000055,0.00091,gym,0.678585024
7343,7343,janggi-1.0.5,3,0.00005,0.00046,janggi,0.847346318
7344,7344,pygame-2.1.2,1,0.000056,0.00048,pygame,0.440866313
7345,7345,i3-quickterm-1.1,1,0.000035,0,i -quickterm,0.806499385
7346,7346,gwa-spotify-api-0.0.9,1,0.000035,0,gwa-spotify-api,0.846653514
7347,7347,gofri-1.0.3,6,0.000035,0,gofri,0.832105391
7348,7348,clinodes-1.2,1,0.00004,0.00046,clinodes,0.847846356
7349,7349,homeassistant-cli-0.9.6,11,0.000035,0,homeassistant-cli,0.614168873
7350,7350,dateparser-0.7.6,5,0.000038,0.00046,dateparser,0.706639878
7351,7351,netdisco-3.0.0,3,0.000038,0.00046,netdisco,0.583715995
7352,7352,gpu-debugger-0.1,1,0.000035,0,gpu-debugger,0.727673087
7353,7353,hexed-0.0.1.dev13,1,0.000035,0,hexed- dev,0.671641247
7354,7354,haven-anomaly-detection-0.0.3,2,0.000035,0,haven-anomaly-detection,0.666493005
7355,7355,http-api-exporter-1.2.3,1,0.000035,0,http-api-exporter,0.833522515
7356,7356,haobtc-oauth2-0.0.6,1,0.000035,0,haobtc-oauth,0.820678204
7357,7357,0x01-autocert-dns-aliyun-0.1,1,0.000035,0,x -autocert-dns-aliyun,0.831909666
7358,7358,aliyun-python-sdk-alidns-3.0.3,2,0.000065,0.00046,aliyun-python-sdk-alidns,0.671641247
7359,7359,historical-0.4.10,10,0.000035,0,historical,0.818908177
7360,7360,cloudaux-1.9.6,12,0.00004,0.00091,cloudaux,0.771564453
7361,7361,jinja2-2.10,4,0.000043,0.00139,jinja,0.785435104
7362,7362,pynamodb-5.4.1,4,0.00004,0.00091,pynamodb,0.569020768
7363,7363,raven-python-lambda-0.1.10,5,0.000043,0.00094,raven-python-lambda,0.796737249
7364,7364,swag-client-0.4.3,11,0.000038,0.00046,swag-client,0.701009253
7365,7365,flagpole-1.1.1,2,0.000043,0.00098,flagpole,0.836539273
7366,7366,hadeploy-0.6.1,2,0.000035,0,hadeploy,0.694610771
7367,7367,google-photos-takeout-helper-2.3.0,4,0.000035,0,google-photos-takeout-helper,0.753983399
7368,7368,win32-setctime-1.1.0,1,0.000042,0.00046,win -setctime,0.747183858
7369,7369,abrox-2.0.2,10,0.000035,0,abrox,0.820889227
7370,7370,gochan-0.4.2,1,0.000035,0,gochan,0.68403742
7371,7371,asciimatics-1.11.0,5,0.000065,0.00046,asciimatics,0.745547218
7372,7372,homu-0.2.0,6,0.000035,0,homu,0.644378128
7373,7373,github3-py-3.2.0,7,0.000057,0.00137,github -py,0.671641247
7374,7374,happycowler-0.2.4,1,0.000035,0,happycowler,0.821336516
7375,7375,hudsucker-0.2.1,5,0.000035,0,hudsucker,0.831570554
7376,7376,govuk-template-0.2.42,2,0.000035,0,govuk-template,0.696477667
7377,7377,abilian-sbe-0.5.21,13,0.000035,0,abilian-sbe,0.643477179
7378,7378,abilian-core-0.11.23,41,0.000037,0.00046,abilian-core,0.633326567
7379,7379,flask-babel-1.0.0,7,0.000039,0.00139,flask-babel,0.819616894
7380,7380,openpyxl-2.6.4,3,0.000037,0.00046,openpyxl,0.671641247
7381,7381,wtforms-2.1,5,0.00006,0.00251,wtforms,0.63113018
7382,7382,celery-4.4.7,7,0.000037,0.00142,celery,0.586074
7383,7383,clamd-1.0.2,4,0.000039,0.00187,clamd,0.675229615
7384,7384,closure-20191111,3,0.000037,0.00142,closure,0.697669278
7385,7385,devtools-0.11.0,6,0.000045,0.00187,devtools,0.640750341
7386,7386,flask-assets-0.12,4,0.000036,0.00094,flask-assets,0.750273166
7387,7387,flask-login-0.5.0,4,0.000037,0.00142,flask-login,0.698140858
7388,7388,flask-mail-0.9.1,5,0.000037,0.00142,flask-mail,0.671641247
7389,7389,flask-talisman-1.0.0,2,0.000036,0.00094,flask-talisman,0.75829117
7390,7390,flask-wtf-0.12,8,0.000037,0.00142,flask-wtf,0.835963535
7391,7391,pygeoip-0.3.2,3,0.000037,0.00142,pygeoip,0.884902593
7392,7392,redis-3.5.3,3,0.000037,0.00139,redis,0.790196394
7393,7393,webassets-0.12.1,3,0.000052,0.00144,webassets,0.624786137
7394,7394,wtforms-alchemy-0.17.0,6,0.000036,0.00048,wtforms-alchemy,0.679365716
7395,7395,wtforms-sqlalchemy-0.3,8,0.000037,0.00142,wtforms-sqlalchemy,0.70030376
7396,7396,kombu-4.6.11,3,0.000058,0.00105,kombu,0.671641247
7397,7397,vine-1.3.0,4,0.000176,0.00194,vine,0.686072009
7398,7398,amqp-2.6.1,2,0.000084,0.0005,amqp,0.576989575
7399,7399,wtforms-2.3.3,6,0.000058,0.00253,wtforms,0.63113018
7400,7400,wtforms-components-0.10.5,12,0.000047,0.00146,wtforms-components,0.688540628
7401,7401,intervals-0.9.2,2,0.000039,0.00053,intervals,0.786406581
7402,7402,infinity-1.5,1,0.000068,0.00048,infinity,0.812817788
7403,7403,httpie-django-auth-0.1.2,1,0.000035,0,httpie-django-auth,0.836931452
7404,7404,html-testrunner-df-1.2.2.dev4,1,0.000035,0,html-testrunner-df- dev,0.671641247
7405,7405,google-tui-0.1.0,5,0.000035,0,google-tui,0.831843714
7406,7406,async-cse-0.3.0,2,0.000041,0.00046,async-cse,0.684270778
7407,7407,textual-inputs-0.2.6,3,0.000043,0.00091,textual-inputs,0.717177562
7408,7408,hpoflow-0.1.4,4,0.000035,0,hpoflow,0.691213991
7409,7409,lazy-imports-0.3.1,1,0.000042,0.00046,lazy-imports,0.710952036
7410,7410,optuna-3.1.1,10,0.000045,0.00091,optuna,0.659978473
7411,7411,cmaes-0.9.1,3,0.000044,0.00098,cmaes,0.934951794
7412,7412,hyccup-1.1.0,4,0.000035,0,hyccup,0.831550671
7413,7413,hyrule-0.3.0,2,0.000042,0.00046,hyrule,0.794551629
7414,7414,gmapsbounds-0.2.0,1,0.000035,0,gmapsbounds,0.830658499
7415,7415,hopeit-redis-storage-0.17.0,2,0.000035,0,hopeit-redis-storage,0.81068157
7416,7416,gpg-keymanager-1.1.1,1,0.000035,0,gpg-keymanager,0.695214018
7417,7417,pathlib-tree-2.4.8,3,0.000065,0.00046,pathlib-tree,0.671641247
7418,7418,cli-toolkit-2.5.0,2,0.000062,0.00048,cli-toolkit,0.671641247
7419,7419,sys-toolkit-2.5.0,3,0.000088,0.00048,sys-toolkit,0.671641247
7420,7420,hairsys-0.0.12,12,0.000035,0,hairsys,0.8049171
7421,7421,opencv-contrib-python-4.6.0.66,2,0.000037,0.00046,opencv-contrib-python,0.574190173
7422,7422,orjson-3.7.11,1,0.000037,0.00046,orjson,0.56776913
7423,7423,pillow-9.2.0,2,0.000044,0.00094,pillow,0.390081507
7424,7424,ruamel-yaml-0.16.12,2,0.000053,0.00094,ruamel-yaml,0.627899463
7425,7425,strictyaml-1.3.2,3,0.000037,0.00046,strictyaml,0.671641247
7426,7426,torch-1.12.1,4,0.00005,0.00139,torch,0.304238481
7427,7427,torchvision-0.13.1,6,0.000037,0.00046,torchvision,0.540535121
7428,7428,i3situation-1.0.5,1,0.000035,0,i situation,0.832156923
7429,7429,google-cloud-compute-1.11.0,3,0.000035,0,google-cloud-compute,0.765022492
7430,7430,abbreviator-0.0.4,1,0.000035,0,abbreviator,0.710995341
7431,7431,huaweicloudsdkbms-3.1.36,1,0.000035,0,huaweicloudsdkbms,0.803133275
7432,7432,helmstate-1.0.22,2,0.000035,0,helmstate,0.847106562
7433,7433,gt3-0.0.3,12,0.000035,0,gt,0.699797883
7434,7434,contours-0.0.2,4,0.000037,0.00046,contours,0.832015139
7435,7435,greenponik-bme280-0.0.5,3,0.000035,0,greenponik-bme,0.83175503
7436,7436,adafruit-circuitpython-bme280-2.6.20,3,0.000045,0.00046,adafruit-circuitpython-bme,0.621199809
7437,7437,goodreadsapi-0.1,3,0.000035,0,goodreadsapi,0.695284663
7438,7438,py-bing-search-0.2.6,2,0.000045,0.00046,py-bing-search,0.650055871
7439,7439,requests-2.12.3,2,0.000083,0.00094,requests,0.515598341
7440,7440,xmltodict-0.10.2,1,0.000045,0.00046,xmltodict,0.758371323
7441,7441,html-section-0.3.0,3,0.000035,0,html-section,0.684091876
7442,7442,sphinx-jinja2-compat-0.2.0,3,0.000045,0.00046,sphinx-jinja -compat,0.747037058
7443,7443,accretion-cli-0.1.0,7,0.000035,0,accretion-cli,0.831734544
7444,7444,accretion-common-0.1.1,5,0.000054,0.00091,accretion-common,0.831455128
7445,7445,awacs-2.3.0,2,0.000056,0.00094,awacs,0.749325495
7446,7446,troposphere-4.3.2,3,0.000039,0.00046,troposphere,0.564602
7447,7447,cfn-flip-1.3.0,4,0.000052,0.00048,cfn-flip,0.622500159
7448,7448,gn-0.1,1,0.000035,0,gn,0.831905444
7449,7449,goop-0.2,1,0.000035,0,goop,0.820987451
7450,7450,hubble-github-0.0.5,2,0.000035,0,hubble-github,0.820678583
7451,7451,haracat-1.0.0,1,0.000035,0,haracat,0.695213096
7452,7452,natas-1.2.0,6,0.000065,0.00046,natas,0.675319092
7453,7453,distance-0.1.3,2,0.000049,0.00094,distance,0.832269143
7454,7454,mikatools-1.0.1,4,0.000046,0.00048,mikatools,0.699502978
7455,7455,opennmt-py-3.1.1,12,0.000046,0.00048,opennmt-py,0.558588875
7456,7456,ctranslate2-3.11.0,3,0.000038,0.00048,ctranslate,0.600565161
7457,7457,pyonmttok-1.37.1,1,0.000038,0.00048,pyonmttok,0.616074756
7458,7458,sacrebleu-2.3.1,7,0.000038,0.00048,sacrebleu,0.608349106
7459,7459,hecto-1.200708,3,0.000035,0,hecto,0.831494527
7460,7460,haros-plugin-model-ged-0.2.1,3,0.000035,0,haros-plugin-model-ged,0.695198215
7461,7461,groupdocs-signature-cloud-22.6,4,0.000035,0,groupdocs-signature-cloud,0.678424545
7462,7462,hamnonlineng-0.1.0a3,1,0.000035,0,hamnonlineng- a,0.671641247
7463,7463,hfexcel-0.0.17,3,0.000035,0,hfexcel,0.694683293
7464,7464,hebo-0.3.2,8,0.000035,0,hebo,0.66635218
7465,7465,catboost-1.1.1,14,0.000051,0.00229,catboost,0.491755161
7466,7466,pymoo-0.6.0.1,9,0.000039,0.00046,pymoo,0.671641247
7467,7467,cma-3.2.2,2,0.000039,0.00048,cma,0.645123998
7468,7468,hyuki-cvs-graph-0.2.7,2,0.000035,0,hyuki-cvs-graph,0.83094061
7469,7469,gns3-converter-1.2.4,1,0.000035,0,gns -converter,0.662079824
7470,7470,hemonaluto-0.0.1,1,0.000035,0,hemonaluto,0.820823252
7471,7471,parameterized-0.8.1,1,0.000065,0.00046,parameterized,0.753923744
7472,7472,gtrends-0.2.2,1,0.000035,0,gtrends,0.694801799
7473,7473,humilis-elasticache-0.0.5,1,0.000035,0,humilis-elasticache,0.821224666
7474,7474,huawei-modem-py-api-client-through-proxy-0.0.8,5,0.000035,0,huawei-modem-py-api-client-through-proxy,0.679172774
7475,7475,gwcs-0.18.3,8,0.000053,0.001,gwcs,0.748039826
7476,7476,asdf-astropy-0.4.0,8,0.000048,0.00103,asdf-astropy,0.650121819
7477,7477,asdf-wcs-schemas-0.1.1,2,0.000042,0.0005,asdf-wcs-schemas,0.671641247
7478,7478,asdf-coordinates-schemas-0.2.0,2,0.000042,0.0005,asdf-coordinates-schemas,0.8052242
7479,7479,happybase-1.2.0,2,0.000035,0,happybase,0.631420739
7480,7480,thriftpy2-0.4.16,3,0.00005,0.00046,thriftpy,0.673024343
7481,7481,hydrotools-nwm-client-5.0.3,9,0.000042,0.00046,hydrotools-nwm-client,0.798938284
7482,7482,hydrotools-caches-0.1.3,4,0.000044,0.00094,hydrotools-caches,0.798937196
7483,7483,google-cloud-video-stitcher-0.7.0,3,0.000035,0,google-cloud-video-stitcher,0.79014814
7484,7484,gpytorch-lattice-kernel-0.0.dev1,3,0.000035,0,gpytorch-lattice-kernel- dev,0.671641247
7485,7485,gwxtreme-0.3.1,6,0.000035,0,gwxtreme,0.666516038
7486,7486,1neuron-pypi-overlordiam-0.0.1,2,0.000035,0,neuron-pypi-overlordiam,0.847661095
7487,7487,glosarium-1.2,1,0.000035,0,glosarium,0.831885266
7488,7488,graphenex-1.3.1,6,0.000035,0,graphenex,0.77413597
7489,7489,coloredlogs-12.0,2,0.00004,0.00046,coloredlogs,0.764199309
7490,7490,flask-socketio-4.3.2,3,0.00004,0.00046,flask-socketio,0.716411572
7491,7491,python-socketio-4.6.1,3,0.000052,0.00048,python-socketio,0.721468629
7492,7492,huaweicloudsdkcloudbuild-3.1.24,1,0.000035,0,huaweicloudsdkcloudbuild,0.804147134
7493,7493,httpretty-fixtures-2.1.1,1,0.000035,0,httpretty-fixtures,0.82216783
7494,7494,httpretty-0.8.14,1,0.000065,0.00046,httpretty,0.717177621
7495,7495,human-id-0.2.0,1,0.000035,0,human-id,0.812134986
7496,7496,heaserver-registry-1.0.0a33,1,0.000035,0,heaserver-registry- a,0.671641247
7497,7497,heaserver-1.0.0a104,23,0.000094,0.00091,heaserver- a,0.671641247
7498,7498,helpjuice-3.0.3,2,0.000035,0,helpjuice,0.83151019
7499,7499,importlib-metadata-5.2.0,3,0.000051,0.00094,importlib-metadata,0.738331031
7500,7500,aalpy-1.3.1,1,0.000035,0,aalpy,0.65000085
7501,7501,gobre-recipe-template-2.0,4,0.000035,0,gobre-recipe-template,0.790500966
7502,7502,hadar-dashboard-0.4.0,3,0.000035,0,hadar-dashboard,0.711039015
7503,7503,hadar-0.4.0,8,0.000045,0.00046,hadar,0.696718096
7504,7504,gpayments-0.2,1,0.000035,0,gpayments,0.684393306
7505,7505,gtirb-test-helpers-2.0.0,1,0.000035,0,gtirb-test-helpers,0.675568493
7506,7506,gradedb-1.0.2,5,0.000035,0,gradedb,0.820730165
7507,7507,nblogic-1.0.20,3,0.000041,0.00046,nblogic,0.671641247
7508,7508,huaweicloudsdkies-3.1.36,1,0.000035,0,huaweicloudsdkies,0.80479293
7509,7509,hyperactive-progress-board-0.1.0,7,0.000035,0,hyperactive-progress-board,0.695156859
7510,7510,simple-data-collector-0.2.0,4,0.000039,0.00046,simple-data-collector,0.758429919
7511,7511,google-cloud-network-services-0.5.1,4,0.000035,0,google-cloud-network-services,0.811970928
7512,7512,grpc-google-pubsub-v1-0.11.1,3,0.000035,0,grpc-google-pubsub-v,0.744035511
7513,7513,accern-0.4.0,2,0.000035,0,accern,0.661010658
7514,7514,aat-downloader-0.0.3,4,0.000035,0,aat-downloader,0.831791682
7515,7515,pyrebase-3.0.27,7,0.000042,0.00046,pyrebase,0.639721766
7516,7516,gcloud-0.17.0,6,0.000041,0.00048,gcloud,0.492225148
7517,7517,pycryptodome-3.4.3,1,0.000041,0.00048,pycryptodome,0.634173958
7518,7518,python-jwt-2.0.1,2,0.000041,0.00048,python-jwt,0.658271454
7519,7519,requests-toolbelt-0.7.0,2,0.000041,0.00048,requests-toolbelt,0.649785712
7520,7520,guitarsounds-1.2.0,8,0.000035,0,guitarsounds,0.695137356
7521,7521,gpilab-1.4.8,29,0.000035,0,gpilab,0.657900688
7522,7522,fonttools-4.28.5,2,0.000038,0.00103,fonttools,0.547940771
7523,7523,gpi-core-2.4.0,1,0.000036,0.00046,gpi-core,0.657969174
7524,7524,h5py-3.6.0,2,0.000036,0.00046,h py,0.78809963
7525,7525,kiwisolver-1.3.2,2,0.000038,0.00103,kiwisolver,0.595092828
7526,7526,multiprocess-0.70.12.2,3,0.000044,0.00094,multiprocess,0.920651519
7527,7527,pathos-0.2.8,5,0.000036,0.00046,pathos,0.936625473
7528,7528,pox-0.3.0,2,0.000044,0.00094,pox,0.951928945
7529,7529,ppft-1.6.6.4,3,0.000044,0.00094,ppft,0.952703423
7530,7530,pyopengl-3.1.5,1,0.000036,0.00046,pyopengl,0.671641247
7531,7531,pyqt5-sip-12.9.0,2,0.000048,0.00096,pyqt -sip,0.671641247
7532,7532,pyqt5-5.15.6,5,0.000043,0.00091,pyqt,0.671641247
7533,7533,pyqtgraph-0.12.3,4,0.000038,0.00091,pyqtgraph,0.662429305
7534,7534,qimage2ndarray-1.8.3,2,0.000036,0.00046,qimage ndarray,0.664919414
7535,7535,qtpy-2.0.0,2,0.000036,0.00046,qtpy,0.853456494
7536,7536,fonttools-4.32.0,2,0.000037,0.00103,fonttools,0.547940771
7537,7537,kiwisolver-1.4.2,2,0.000037,0.00103,kiwisolver,0.595092828
7538,7538,pillow-9.1.0,2,0.000037,0.00103,pillow,0.390081507
7539,7539,google-voice-parser-0.1.1,2,0.000035,0,google-voice-parser,0.695153685
7540,7540,html-wrapper-0.3.3,2,0.00005,0.00046,html-wrapper,0.683640835
7541,7541,hector9000-0.1.0rc2,24,0.000035,0,hector - rc,0.671641247
7542,7542,adafruit-circuitpython-neopixel-6.0.0,3,0.000036,0.00046,adafruit-circuitpython-neopixel,0.617635472
7543,7543,adafruit-gpio-1.0.3,4,0.000067,0.00094,adafruit-gpio,0.637040932
7544,7544,adafruit-pca9685-1.0.1,2,0.000036,0.00046,adafruit-pca,0.684071998
7545,7545,atomicwrites-1.3.0,1,0.000036,0.00046,atomicwrites,0.768767604
7546,7546,board-0.0.0.post0,1,0.000036,0.00046,board- post,0.671641247
7547,7547,docutils-0.14,3,0.000041,0.00139,docutils,0.671641247
7548,7548,more-itertools-7.0.0,1,0.000036,0.00046,more-itertools,0.575406957
7549,7549,packaging-19.0,4,0.000038,0.00091,packaging,0.593759389
7550,7550,py-1.10.0,5,0.000048,0.00233,py,0.847723825
7551,7551,pygments-2.7.4,2,0.000037,0.00091,pygments,0.627188997
7552,7552,pyparsing-2.4.0,4,0.000058,0.0019,pyparsing,0.573270314
7553,7553,wcwidth-0.1.7,3,0.000046,0.00142,wcwidth,0.704142681
7554,7554,webcolors-1.3,1,0.000036,0.00046,webcolors,0.729905337
7555,7555,adafruit-circuitpython-pypixelbuf-2.2.8,2,0.00005,0.00048,adafruit-circuitpython-pypixelbuf,0.771047405
7556,7556,global-benchmark-database-tool-2.9.0,1,0.000035,0,global-benchmark-database-tool,0.824940161
7557,7557,gbd-tools-4.3.5,6,0.000065,0.00046,gbd-tools,0.685739703
7558,7558,pebble-5.0.3,2,0.000048,0.00094,pebble,0.750582287
7559,7559,graph-state-machine-2.1,4,0.000035,0,graph-state-machine,0.69514227
7560,7560,google-cloud-iap-1.10.1,4,0.000035,0,google-cloud-iap,0.79367813
7561,7561,hypothesis-client-0.0.2,2,0.000035,0,hypothesis-client,0.831793214
7562,7562,graph-algo-vis-0.3,2,0.000035,0,graph-algo-vis,0.847621436
7563,7563,htmlmeta-hub-0.4.1,1,0.000035,0,htmlmeta-hub,0.833214024
7564,7564,metadata-utils-0.1.3,1,0.000065,0.00046,metadata-utils,0.832369619
7565,7565,graphknn-1.0.0b1,2,0.000035,0,graphknn- b,0.671641247
7566,7566,google-translate-py-1.0.0,2,0.000035,0,google-translate-py,0.831817131
7567,7567,i3-balance-workspace-1.8.6,1,0.000035,0,i -balance-workspace,0.831526177
7568,7568,gofound-1.1.3,1,0.000035,0,gofound,0.676160949
7569,7569,httppy-0.0.9,2,0.000035,0,httppy,0.831538304
7570,7570,3d-registration-0.4.1,8,0.000035,0,d-registration,0.695211081
7571,7571,gopythongo-0.7.4.dev0,13,0.000035,0,gopythongo- dev,0.671641247
7572,7572,colorama-0.3.9,2,0.000039,0.00091,colorama,0.608161838
7573,7573,configargparse-0.13.0,1,0.000037,0.00046,configargparse,0.608540586
7574,7574,docker-py-1.10.6,6,0.000067,0.00091,docker-py,0.485767502
7575,7575,hvac-0.6.0,2,0.000037,0.00046,hvac,0.679661315
7576,7576,packaging-17.1,4,0.00004,0.00094,packaging,0.593759389
7577,7577,pyopenssl-18.0.0,3,0.000037,0.00046,pyopenssl,0.687555257
7578,7578,sphinx-rtd-theme-0.4.0,1,0.000037,0.00046,sphinx-rtd-theme,0.629932229
7579,7579,sphinx-1.7.5,13,0.000037,0.00046,sphinx,0.46890645
7580,7580,typing-3.6.4,1,0.000037,0.00046,typing,0.6436541
7581,7581,hookit-python-1.0.0,2,0.000035,0,hookit-python,0.831778027
7582,7582,hdat-0.1.0,1,0.000035,0,hdat,0.803762409
7583,7583,hive-maia-1.0,9,0.000035,0,hive-maia,0.820780235
7584,7584,dicom2nifti-2.3.4,5,0.000038,0.00046,dicom nifti,0.926400907
7585,7585,nibabel-3.2.2,5,0.000046,0.00094,nibabel,0.843481875
7586,7586,pydicom-2.3.0,2,0.000046,0.00094,pydicom,0.711879052
7587,7587,pynvml-11.4.1,1,0.000038,0.00046,pynvml,0.671641247
7588,7588,scikit-learn-1.1.2,5,0.000038,0.00046,scikit-learn,0.356249168
7589,7589,simpleitk-2.2.0,1,0.000038,0.00046,simpleitk,0.636978567
7590,7590,tqdm-4.61.2,1,0.000038,0.00046,tqdm,0.619815336
7591,7591,abaqus2dyna-0.0.5,1,0.000035,0,abaqus dyna,0.831775406
7592,7592,huggingsound-0.1.6,5,0.000035,0,huggingsound,0.94856099
7593,7593,jiwer-2.6.0,3,0.000041,0.00046,jiwer,0.786388069
7594,7594,librosa-0.9.2,12,0.000041,0.00046,librosa,0.688671585
7595,7595,rapidfuzz-2.13.7,1,0.000052,0.00048,rapidfuzz,0.6027596
7596,7596,resampy-0.4.2,3,0.000038,0.00048,resampy,0.828038798
7597,7597,goldfinder-1.3.0,4,0.000035,0,goldfinder,0.846769932
7598,7598,abm-colony-collection-0.3.2,6,0.000035,0,abm-colony-collection,0.820801946
7599,7599,prefect-2.82,39,0.000045,0.00091,prefect,0.680404503
7600,7600,asgi-lifespan-2.1.0,2,0.000036,0.0005,asgi-lifespan,0.657468898
7601,7601,coolname-2.2.0,1,0.000036,0.0005,coolname,0.811555134
7602,7602,griffe-0.27.0,2,0.000036,0.0005,griffe,0.630926253
7603,7603,graph-scheduler-1.1.1,3,0.000035,0,graph-scheduler,0.65768802
7604,7604,google-cloud-assured-workloads-1.10.1,3,0.000035,0,google-cloud-assured-workloads,0.779513843
7605,7605,hivenetcore-0.1.3,12,0.000051,0.00094,hivenetcore,0.968671733
7606,7606,hamsci-psws-0.1.3,13,0.000035,0,hamsci-psws,0.668594193
7607,7607,suntime-1.2.5,2,0.000037,0.00046,suntime,0.721158931
7608,7608,gym-datums-1.0.1,1,0.000035,0,gym-datums,0.710996146
7609,7609,hcpre-0.5.5,6,0.000035,0,hcpre,0.831167778
7610,7610,nipype-1.8.3,16,0.00004,0.00046,nipype,0.763823413
7611,7611,traits-6.4.1,12,0.000226,0.00591,traits,0.63681676
7612,7612,etelemetry-0.3.0,3,0.000037,0.00048,etelemetry,0.662508343
7613,7613,prov-2.0.0,7,0.000045,0.00142,prov,0.767646146
7614,7614,ci-info-0.3.0,1,0.000051,0.00048,ci-info,0.684076392
7615,7615,greenotyper-0.7.0,6,0.000035,0,greenotyper,0.847379869
7616,7616,ha7000d-0.1.5,1,0.000035,0,ha d,0.831756582
7617,7617,unyt-2.9.5,4,0.000072,0.00091,unyt,0.675383648
7618,7618,101703373-outlier-1.0.0,1,0.000035,0,#NAME?,0.831913216
7619,7619,12factor-vault-0.1.23,2,0.000035,0,factor-vault,0.827393774
7620,7620,django-dbconn-retry-0.1.7,1,0.00005,0.00046,django-dbconn-retry,0.836239047
7621,7621,hvac-1.1.0,4,0.000065,0.00091,hvac,0.679661315
7622,7622,pyhcl-0.4.4,1,0.000062,0.0005,pyhcl,0.652067026
7623,7623,graph-wrap-0.1.3,1,0.000035,0,graph-wrap,0.820689962
7624,7624,hsemotion-0.3.0,5,0.000035,0,hsemotion,0.821141005
7625,7625,gmail-connector-0.8,4,0.000035,0,gmail-connector,0.846564279
7626,7626,hypermodern-cookiecutter-example-0.0.0,1,0.000035,0,hypermodern-cookiecutter-example,0.695002794
7627,7627,hdtscraper-0.3,2,0.000035,0,hdtscraper,0.832180322
7628,7628,humilis-kms-0.1.0,1,0.000035,0,humilis-kms,0.832192767
7629,7629,htr-united-metadata-generator-1.0.0,3,0.000035,0,htr-united-metadata-generator,0.684032914
7630,7630,click-8.0.1,3,0.000078,0.00137,click,0.786075881
7631,7631,aaa-features-0.2.1,3,0.000035,0,aaa-features,0.847642602
